Date,Close,High,Low,Open,Volume
,C6L.SI,C6L.SI,C6L.SI,C6L.SI,C6L.SI
2024-01-02,5.818742752075195,5.863228722891383,5.800948448598652,5.836537055551738,2259900
2024-01-03,5.711977005004883,5.774256855852503,5.703079641026843,5.774256855852503,4603100
2024-01-04,5.658594608306885,5.685285854168169,5.649697243519988,5.6763889136309755,3848440
2024-01-05,5.6852850914001465,5.720873697273571,5.649696485526722,5.658593849119901,1882000
2024-01-08,5.6852850914001465,5.703079394336859,5.649696485526722,5.6852850914001465,2281300
2024-01-09,5.720873832702637,5.756462439418543,5.694182589790535,5.703079529344683,3019800
2024-01-10,5.818742752075195,5.818742752075195,5.720873870829378,5.738668174305921,6975300
2024-01-11,5.845434665679932,5.86322896990614,5.792051753001308,5.827640361453724,5074800
2024-01-12,5.800948619842529,5.836537227846191,5.765360011838868,5.8276402879701115,3904300
2024-01-15,5.809845924377441,5.827640228196758,5.765359952704316,5.809845924377441,2132000
2024-01-16,5.809845924377441,5.845434532016075,5.72087398103119,5.783154256523632,4680700
2024-01-17,5.747565746307373,5.836537266912042,5.738668382122069,5.78315435454924,5451400
2024-01-18,5.711977005004883,5.747565612417713,5.694182701298468,5.738668248439673,4560800
2024-01-19,5.783154010772705,5.800948313835866,5.729771101583222,5.729771101583222,3632900
2024-01-22,5.800948619842529,5.80984598396828,5.765360011838868,5.800948619842529,3236800
2024-01-23,5.800948619842529,5.845434591971942,5.783154315840699,5.836537227846191,3731400
2024-01-24,5.809845924377441,5.836537167981582,5.77425689248914,5.792051620558125,3912500
2024-01-25,5.907714366912842,5.916611730922716,5.800948544292351,5.809845908302225,7416200
2024-01-26,5.943303108215332,6.023377689107724,5.898817559913751,5.907714499874197,7309900
2024-01-29,5.925508499145508,5.969994469407722,5.889919892635598,5.961097105655418,3651000
2024-01-30,5.93440580368042,5.94330274309429,5.898817197525636,5.93440580368042,4942300
2024-01-31,5.943303108215332,5.996686020727034,5.925508804044764,5.952200472425454,4804700
2024-02-01,6.0055832862854,6.0055832862854,5.889920098951835,5.934406070772336,4754900
2024-02-02,6.085657596588135,6.10345189967905,5.9966856568839075,6.005583020554191,7787500
2024-02-05,6.085657596588135,6.112348839099682,6.014480384224473,6.032274687315389,5413600
2024-02-06,6.076760768890381,6.11234937821114,6.041172159569622,6.050069524024655,4177400
2024-02-07,6.076760768890381,6.11234937821114,6.050069524024655,6.076760768890381,5129300
2024-02-08,6.041171550750732,6.103451822910406,6.014480308574905,6.094554459352033,3893800
2024-02-09,6.0500688552856445,6.0500688552856445,5.961096917568494,6.023377189120571,2325600
2024-02-13,6.308087348937988,6.334778594629713,6.085658321675009,6.0945552621556836,15971800
2024-02-14,6.352572441101074,6.352572441101074,6.183526341678609,6.22801231361861,6240000
2024-02-15,6.432647228240967,6.441544168365946,6.3525726458677365,6.370366950367378,9516000
2024-02-16,6.512721538543701,6.566104449812543,6.441543899268913,6.441543899268913,13230600
2024-02-19,6.494926929473877,6.557206777568375,6.494926929473877,6.521618171728763,6387100
2024-02-20,6.557207107543945,6.557207107543945,6.494927256315365,6.494927256315365,5392800
2024-02-21,5.93440580368042,6.1479374406091205,5.916611500603028,5.961097046171682,39411300
2024-02-22,5.863228797912598,6.005583227546397,5.800948522822978,5.978891559865227,19000300
2024-02-23,5.827640056610107,5.907714209314528,5.827640056610107,5.88991990601914,7599900
2024-02-26,5.792051315307617,5.836536860386615,5.747565345978974,5.8276399210706735,7440100
2024-02-27,5.792051315307617,5.854331163268143,5.7831539517420305,5.800948254623559,6228800
2024-02-28,5.738668441772461,5.827640387551621,5.711977197438457,5.827640387551621,7642300
2024-02-29,5.756462574005127,5.800948545564924,5.738668270231141,5.774256877779113,7157249
2024-03-01,5.747565746307373,5.800948658670174,5.720874078001135,5.792051718734545,4950500
2024-03-04,5.703079700469971,5.77425691603751,5.694182760648863,5.765359976216402,5057100
2024-03-05,5.658594608306885,5.729771829603246,5.658594608306885,5.711977524279156,4589500
2024-03-06,5.792051315307617,5.8899197690311995,5.667490770887275,5.685285073768803,10982600
2024-03-07,5.720873832702637,5.818742713296207,5.711976893148488,5.800948409938254,6694700
2024-03-08,5.676388263702393,5.783154083422584,5.676388263702393,5.765359780135886,7218800
2024-03-11,5.6407999992370605,5.70307985239288,5.6319026349292685,5.676388607968866,5141200
2024-03-12,5.658594608306885,5.694183218955065,5.649697243519988,5.658594608306885,4938200
2024-03-13,5.6852850914001465,5.703079394336859,5.649696485526722,5.694182454993326,6564900
2024-03-14,5.711977005004883,5.756462552146088,5.676388397592053,5.685285337320428,5658800
2024-03-15,5.676388263702393,5.711976870275789,5.658593960415693,5.694182566989091,7762400
2024-03-18,5.658594608306885,5.694183218955065,5.658594608306885,5.6763889136309755,2726826
2024-03-19,5.623005390167236,5.6674909365465345,5.623005390167236,5.658593996970538,5934700
2024-03-20,5.6674909591674805,5.694182626501322,5.649696655694806,5.658594019555973,2708100
2024-03-21,5.694182872772217,5.720874117010783,5.676388568529947,5.720874117010783,4592400
2024-03-22,5.711977005004883,5.738668248439673,5.694182701298468,5.738668248439673,2622200
2024-03-25,5.676388263702393,5.73866811308101,5.667490899934215,5.7030795065076125,3517500
2024-03-26,5.711977005004883,5.729771308711298,5.676388397592053,5.694182701298468,4003000
2024-03-27,5.703079700469971,5.73866830825374,5.694182760648863,5.729771368432632,4189300
2024-03-28,5.694182872772217,5.783154393983567,5.694182872772217,5.765360089741297,3938400
2024-04-01,5.720873832702637,5.73866813606059,5.703079529344683,5.711976893148488,1917900
2024-04-02,5.756462574005127,5.783154241790939,5.720873966457156,5.720873966457156,4052000
2024-04-03,5.765360355377197,5.774257295783415,5.7208743805970155,5.765360355377197,3228800
2024-04-04,5.711977005004883,5.783154219830543,5.711977005004883,5.774256855852503,3797400
2024-04-05,5.703079700469971,5.720874004361855,5.667491092686201,5.711977064540748,4061400
2024-04-08,5.6852850914001465,5.720873697273571,5.676388152056614,5.703079394336859,2384000
2024-04-09,5.765360355377197,5.774257295783415,5.703080075534883,5.711977440190798,4687700
2024-04-11,5.747565746307373,5.854331571032975,5.720874078001135,5.765360050428306,6940600
2024-04-12,5.729771137237549,5.765359743585326,5.70307947035189,5.747565440411437,2807000
2024-04-15,5.623005390167236,5.685285239948185,5.623005390167236,5.685285239948185,7653800
2024-04-16,5.53403377532959,5.623005721835437,5.516239470878357,5.605211417384204,7446900
2024-04-17,5.53403377532959,5.587417112932972,5.525136835228815,5.542931139680048,4011900
2024-04-18,5.623005390167236,5.640799693568887,5.542930812734978,5.560725116136629,5053100
2024-04-19,5.560725212097168,5.658594094619985,5.5251366046797195,5.5963138195146165,5641900
2024-04-22,5.6852850914001465,5.711976757930039,5.596313576716585,5.605210940309765,7121000
2024-04-23,5.774257183074951,5.7831545475571975,5.7030799642157355,5.738668573645343,7332300
2024-04-24,5.827640056610107,5.863228663200885,5.774256722474286,5.7831540862468085,7122900
2024-04-25,5.827640056610107,5.854331299428362,5.756462419178898,5.827640056610107,3921500
2024-04-26,5.818742752075195,5.863228722891383,5.800948448598652,5.827640115938297,3444800
2024-04-29,5.827640056610107,5.827640056610107,5.774256722474286,5.818742692837585,4692900
2024-04-30,5.818742752075195,5.84543441941484,5.800948448598652,5.827640115938297,4251100
2024-05-02,5.809845924377441,5.854331471800899,5.783154256523632,5.818742864162266,3676200
2024-05-03,5.800948619842529,5.836537227846191,5.800948619842529,5.8276402879701115,2840400
2024-05-06,5.827640056610107,5.845434359905496,5.809845753314719,5.827640056610107,2733500
2024-05-07,5.952200412750244,6.005583324726744,5.836537224676326,5.845434588797246,10042900
2024-05-08,5.943303108215332,5.978891716556467,5.898817559913751,5.969994776596021,4513000
2024-05-09,5.93440580368042,5.978891349249074,5.889919833862115,5.925508440016899,3427900
2024-05-10,6.0055832862854,6.0055832862854,5.934406070772336,5.934406070772336,4608900
2024-05-13,6.0500688552856445,6.067863157979146,6.032274552592143,6.032274552592143,5942800
2024-05-14,6.085657596588135,6.094554536008767,6.050068990406304,6.058965929826936,7522500
2024-05-15,6.058966159820557,6.103452131361323,6.050069220062204,6.094554767353303,4793000
2024-05-16,5.987789154052734,6.174629562255321,5.898817632110951,6.139040953478608,20559000
2024-05-17,6.0322747230529785,6.0322747230529785,5.952200146544642,5.996685692410654,6845998
2024-05-20,6.023377418518066,6.067863389070869,6.0144804789573,6.03227478232849,3869300
2024-05-21,6.0144805908203125,6.0233775305465524,5.969994619440118,6.0144805908203125,3848800
2024-05-23,5.96999454498291,5.978891484598188,5.9077142706773245,5.92550857415754,8157900
2024-05-24,5.943303108215332,5.996686020727034,5.9344061682548865,5.952200472425454,6771800
2024-05-27,5.987789154052734,5.996686094122072,5.969994849664378,5.969994849664378,2187900
